end_of_period,loan_number,region,country_code,country,borrower,guarantor_country_code,guarantor,loan_type,loan_status,interest_rate,currency_of_commitment,project_id,project_name_,original_principal_amount,cancelled_amount,undisbursed_amount,disbursed_amount,repaid_to_ibrd,due_to_ibrd,exchange_adjustment,borrowers_obligation,sold_3rd_party,repaid_3rd_party,due_3rd_party,loans_held,first_repayment_date,last_repayment_date,agreement_signing_date,board_approval_date,effective_date_most_recent,closed_date_most_recent,last_disbursement_date
31-Jul-2013,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,-0.01,-0.01,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
30-Jun-2013,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
31-May-2013,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
30-Apr-2013,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
31-Mar-2013,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.01,0.01,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
28-Feb-2013,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
31-Jan-2013,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,-0.01,-0.01,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
31-Dec-2012,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
30-Nov-2012,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
31-Oct-2012,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
30-Sep-2012,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
31-Aug-2012,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.01,0.01,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
31-Jul-2012,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
30-Jun-2012,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
31-May-2012,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
30-Apr-2012,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
31-Mar-2012,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
29-Feb-2012,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
31-Jan-2012,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.01,0.01,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
31-Dec-2011,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
30-Nov-2011,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
31-Oct-2011,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
30-Sep-2011,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
31-Aug-2011,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.01,0.01,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
31-Jul-2011,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
30-Jun-2011,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
31-May-2011,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.01,0.01,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
30-Apr-2011,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Repaid,4.25,,P037452,RECONSTRUCTION,191044211.8,0.0,0,191044211.8,103372211.8,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
31-May-2024,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,191044211.75,0.0,0,191044211.75,103372211.75,0,0.0,0.0,87672000.0,87672000.0,0,0,01-Apr-1952,01-Oct-1972,07-Aug-1947,07-Aug-1947,11-Sep-1947,31-Mar-1948,
30-Apr-2024,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Mar-2024,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
29-Feb-2024,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Jan-2024,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Dec-2023,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
30-Nov-2023,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Oct-2023,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
30-Sep-2023,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Aug-2023,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Jul-2023,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
30-Jun-2023,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-May-2023,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
30-Apr-2023,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Mar-2023,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
28-Feb-2023,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Jan-2023,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Dec-2022,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
30-Nov-2022,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Oct-2022,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
30-Sep-2022,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Aug-2022,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Jul-2022,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
30-Jun-2022,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-May-2022,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
30-Apr-2022,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Mar-2022,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
28-Feb-2022,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Jan-2022,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Dec-2021,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
30-Nov-2021,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Oct-2021,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
30-Sep-2021,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Aug-2021,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Jul-2021,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
30-Jun-2021,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-May-2021,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
30-Apr-2021,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Mar-2021,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
28-Feb-2021,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Jan-2021,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Dec-2020,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
30-Nov-2020,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Oct-2020,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
30-Sep-2020,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Aug-2020,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
31-Jul-2020,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
30-Jun-2020,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NPL,Fully Repaid,4.25,,P037452,RECONSTRUCTION,3955788.25,0.0,0,3955788.25,0.0,0,0.0,0.0,3955788.25,3955788.25,0,0,01-Apr-1953,01-Apr-1954,25-May-1948,07-Aug-1947,01-Jun-1948,30-Jun-1948,
